date;cash_type;money;coffee_name
03/02/2025;card;30.86;Americano with Milk
03/02/2025;card;25.96;Americano
03/02/2025;card;35.76;Cocoa
04/02/2025;card;30.86;Americano with Milk
04/02/2025;card;25.96;Americano
04/02/2025;card;30.86;Americano with Milk
04/02/2025;card;25.96;Cortado
04/02/2025;card;25.96;Americano
04/02/2025;card;30.86;Americano with Milk
04/02/2025;card;25.96;Americano
04/02/2025;card;30.86;Americano with Milk
04/02/2025;card;35.76;Cocoa
04/02/2025;card;35.76;Cocoa
04/02/2025;card;35.76;Cocoa
04/02/2025;card;25.96;Cortado
05/02/2025;card;30.86;Americano with Milk
05/02/2025;card;30.86;Americano with Milk
05/02/2025;card;25.96;Americano
05/02/2025;card;25.96;Americano
05/02/2025;card;25.96;Americano
05/02/2025;card;30.86;Americano with Milk
05/02/2025;card;25.96;Americano
05/02/2025;card;25.96;Americano
05/02/2025;card;21.06;Espresso
05/02/2025;card;21.06;Espresso
05/02/2025;card;35.76;Cappuccino
05/02/2025;card;35.76;Cappuccino
05/02/2025;card;35.76;Hot Chocolate
05/02/2025;card;35.76;Latte
05/02/2025;card;35.76;Latte
05/02/2025;card;35.76;Cocoa
05/02/2025;card;35.76;Hot Chocolate
05/02/2025;card;35.76;Cappuccino
05/02/2025;card;35.76;Cappuccino
05/02/2025;card;35.76;Cocoa
05/02/2025;card;30.86;Americano with Milk
05/02/2025;card;35.76;Cappuccino
05/02/2025;card;35.76;Hot Chocolate
05/02/2025;card;35.76;Cocoa
06/02/2025;card;30.86;Americano with Milk
06/02/2025;card;25.96;Americano
06/02/2025;card;30.86;Americano with Milk
06/02/2025;card;35.76;Cappuccino
06/02/2025;card;35.76;Cocoa
06/02/2025;card;35.76;Cocoa
06/02/2025;card;35.76;Cocoa
06/02/2025;card;35.76;Cappuccino
06/02/2025;card;21.06;Espresso
06/02/2025;card;35.76;Cocoa
06/02/2025;card;35.76;Cocoa
06/02/2025;card;35.76;Latte
07/02/2025;card;30.86;Americano with Milk
07/02/2025;card;30.86;Americano with Milk
07/02/2025;card;25.96;Americano
07/02/2025;card;35.76;Cocoa
07/02/2025;card;30.86;Americano with Milk
07/02/2025;card;25.96;Americano
07/02/2025;card;25.96;Cortado
07/02/2025;card;35.76;Latte
07/02/2025;card;35.76;Hot Chocolate
07/02/2025;card;35.76;Latte
07/02/2025;card;35.76;Cocoa
07/02/2025;card;35.76;Cocoa
07/02/2025;card;25.96;Cortado
07/02/2025;card;35.76;Cocoa
07/02/2025;card;35.76;Cocoa
07/02/2025;card;25.96;Cortado
08/02/2025;card;25.96;Americano
08/02/2025;card;30.86;Americano with Milk
08/02/2025;card;25.96;Cortado
08/02/2025;card;25.96;Americano
08/02/2025;card;25.96;Americano
08/02/2025;card;25.96;Americano
08/02/2025;card;25.96;Americano
08/02/2025;card;25.96;Americano
09/02/2025;card;35.76;Cocoa
09/02/2025;card;30.86;Americano with Milk
09/02/2025;card;25.96;Americano
09/02/2025;card;35.76;Latte
09/02/2025;card;35.76;Cocoa
09/02/2025;card;35.76;Latte
09/02/2025;card;35.76;Hot Chocolate
09/02/2025;card;35.76;Cocoa
09/02/2025;card;25.96;Cortado
10/02/2025;card;25.96;Americano
10/02/2025;card;25.96;Americano
10/02/2025;card;25.96;Americano
10/02/2025;card;30.86;Americano with Milk
10/02/2025;card;25.96;Americano
10/02/2025;card;35.76;Cocoa
10/02/2025;card;30.86;Americano with Milk
10/02/2025;card;25.96;Americano
10/02/2025;card;35.76;Latte
10/02/2025;card;25.96;Americano
10/02/2025;card;35.76;Cocoa
10/02/2025;card;35.76;Cocoa
10/02/2025;card;35.76;Cappuccino
10/02/2025;card;30.86;Americano with Milk
10/02/2025;card;35.76;Latte
10/02/2025;card;35.76;Hot Chocolate
10/02/2025;card;35.76;Cocoa
10/02/2025;card;25.96;Americano
10/02/2025;card;30.86;Americano with Milk
10/02/2025;card;35.76;Latte
10/02/2025;card;35.76;Latte
10/02/2025;cash;25.0;Americano
10/02/2025;cash;25.0;Americano
11/02/2025;card;30.86;Americano with Milk
11/02/2025;card;35.76;Cocoa
11/02/2025;card;35.76;Hot Chocolate
11/02/2025;card;30.86;Americano with Milk
11/02/2025;card;21.06;Espresso
11/02/2025;card;35.76;Latte
11/02/2025;card;30.86;Americano with Milk
11/02/2025;card;30.86;Americano with Milk
11/02/2025;card;25.96;Americano
11/02/2025;card;30.86;Americano with Milk
11/02/2025;card;35.76;Latte
11/02/2025;card;35.76;Cocoa
12/02/2025;card;35.76;Cappuccino
11/02/2025;card;25.96;Americano
12/02/2025;card;35.76;Cocoa
12/02/2025;card;30.86;Americano with Milk
11/02/2025;card;25.96;Americano
11/02/2025;card;25.0;Americano
12/02/2025;card;25.96;Americano
12/02/2025;card;35.76;Hot Chocolate
12/02/2025;card;35.76;Hot Chocolate
12/02/2025;card;35.76;Latte
12/02/2025;card;35.76;Hot Chocolate
12/02/2025;card;25.96;Americano
12/02/2025;card;25.96;Americano
12/02/2025;card;35.76;Cappuccino
12/02/2025;card;25.96;Americano
12/02/2025;card;35.76;Latte
12/02/2025;card;35.76;Cocoa
12/02/2025;card;35.76;Cappuccino
13/02/2025;card;30.86;Americano with Milk
12/02/2025;card;25.96;Americano
13/02/2025;card;21.06;Espresso
13/02/2025;card;35.76;Cocoa
13/02/2025;card;30.86;Americano with Milk
13/02/2025;card;30.86;Americano with Milk
12/02/2025;card;25.96;Americano
12/02/2025;card;25.96;Americano
13/02/2025;card;30.86;Americano with Milk
13/02/2025;card;30.86;Americano with Milk
13/02/2025;card;35.76;Latte
13/02/2025;card;35.76;Cappuccino
13/02/2025;card;35.76;Latte
13/02/2025;card;25.96;Americano
14/02/2025;card;35.76;Hot Chocolate
13/02/2025;card;25.96;Americano
14/02/2025;card;21.06;Espresso
14/02/2025;card;30.86;Americano with Milk
14/02/2025;card;35.76;Cappuccino
14/02/2025;card;35.76;Cappuccino
14/02/2025;card;35.76;Latte
14/02/2025;card;35.76;Hot Chocolate
14/02/2025;card;35.76;Cappuccino
13/02/2025;card;25.96;Americano
14/02/2025;card;35.76;Cocoa
14/02/2025;card;21.06;Espresso
14/02/2025;card;30.86;Americano with Milk
14/02/2025;card;25.96;Americano
15/02/2025;card;35.76;Cappuccino
15/02/2025;card;35.76;Cappuccino
14/02/2025;card;25.96;Americano
15/02/2025;card;30.86;Americano with Milk
15/02/2025;card;30.86;Americano with Milk
15/02/2025;card;35.76;Cappuccino
14/02/2025;card;25.96;Americano
15/02/2025;card;35.76;Hot Chocolate
15/02/2025;card;35.76;Hot Chocolate
14/02/2025;card;25.96;Americano
15/02/2025;card;25.96;Americano
16/02/2025;card;30.86;Americano with Milk
16/02/2025;card;35.76;Hot Chocolate
15/02/2025;card;25.96;Americano
16/02/2025;card;35.76;Hot Chocolate
16/02/2025;card;35.76;Latte
16/02/2025;card;35.76;Hot Chocolate
16/02/2025;card;30.86;Americano with Milk
16/02/2025;card;30.86;Americano with Milk
17/02/2025;card;35.76;Cappuccino
15/02/2025;card;25.0;Americano
16/02/2025;card;25.96;Americano
17/02/2025;card;30.86;Americano with Milk
17/02/2025;card;35.76;Hot Chocolate
17/02/2025;card;30.86;Americano with Milk
16/02/2025;card;25.96;Americano
17/02/2025;card;30.86;Americano with Milk
17/02/2025;card;21.06;Espresso
17/02/2025;card;35.76;Cappuccino
17/02/2025;card;35.76;Latte
17/02/2025;card;30.86;Americano with Milk
17/02/2025;card;35.76;Latte
17/02/2025;card;21.06;Espresso
16/02/2025;card;25.96;Americano
17/02/2025;card;30.86;Americano with Milk
17/02/2025;card;25.96;Americano
17/02/2025;card;25.96;Americano
17/02/2025;card;25.96;Americano
17/02/2025;card;35.76;Latte
17/02/2025;card;25.96;Americano
17/02/2025;card;25.96;Americano
17/02/2025;card;25.96;Americano
17/02/2025;card;25.96;Americano
18/02/2025;card;30.86;Americano with Milk
18/02/2025;card;30.86;Americano with Milk
18/02/2025;card;35.76;Cocoa
18/02/2025;card;25.96;Americano
18/02/2025;card;30.86;Americano with Milk
18/02/2025;card;35.76;Hot Chocolate
18/02/2025;card;30.86;Americano with Milk
18/02/2025;card;21.06;Espresso
18/02/2025;card;35.76;Cocoa
18/02/2025;card;35.76;Cocoa
18/02/2025;card;35.76;Cocoa
18/02/2025;card;35.76;Cocoa
18/02/2025;card;35.76;Hot Chocolate
18/02/2025;card;30.86;Americano with Milk
19/02/2025;card;35.76;Cappuccino
18/02/2025;card;25.96;Americano
18/02/2025;card;25.96;Americano
19/02/2025;card;35.76;Cappuccino
18/02/2025;card;25.96;Americano
19/02/2025;card;35.76;Hot Chocolate
19/02/2025;card;30.86;Americano with Milk
18/02/2025;card;25.96;Americano
19/02/2025;card;35.76;Cocoa
19/02/2025;card;25.96;Americano
19/02/2025;card;35.76;Cappuccino
19/02/2025;card;25.96;Americano
19/02/2025;card;35.76;Cappuccino
19/02/2025;card;30.86;Americano with Milk
19/02/2025;card;35.76;Cappuccino
19/02/2025;card;35.76;Latte
19/02/2025;card;35.76;Cocoa
19/02/2025;card;35.76;Hot Chocolate
19/02/2025;card;35.76;Latte
19/02/2025;card;35.76;Cocoa
20/02/2025;card;35.76;Cappuccino
19/02/2025;card;25.96;Americano
20/02/2025;card;35.76;Cappuccino
19/02/2025;card;25.96;Americano
19/02/2025;card;25.96;Americano
19/02/2025;card;25.96;Americano
20/02/2025;card;30.86;Americano with Milk
20/02/2025;card;35.76;Latte
19/02/2025;cash;25.0;Americano
19/02/2025;card;25.0;Americano
20/02/2025;card;21.06;Espresso
20/02/2025;card;35.76;Cappuccino
20/02/2025;card;35.76;Cappuccino
20/02/2025;card;35.76;Hot Chocolate
20/02/2025;card;25.96;Americano
20/02/2025;card;25.96;Americano
20/02/2025;card;35.76;Hot Chocolate
20/02/2025;card;35.76;Cocoa
20/02/2025;card;35.76;Latte
20/02/2025;card;25.96;Americano
21/02/2025;card;35.76;Latte
21/02/2025;card;35.76;Cappuccino
21/02/2025;card;21.06;Espresso
20/02/2025;card;25.96;Americano
21/02/2025;card;30.86;Americano with Milk
20/02/2025;card;25.96;Americano
20/02/2025;card;25.96;Americano
20/02/2025;card;25.96;Americano
20/02/2025;card;25.96;Americano
21/02/2025;card;25.96;Americano
21/02/2025;card;25.96;Americano
21/02/2025;card;35.76;Cappuccino
21/02/2025;card;25.96;Americano
21/02/2025;card;25.96;Americano
21/02/2025;card;25.96;Americano
21/02/2025;card;35.76;Cocoa
21/02/2025;card;35.76;Latte
21/02/2025;card;35.76;Hot Chocolate
21/02/2025;card;35.76;Latte
21/02/2025;card;35.76;Cocoa
21/02/2025;card;35.76;Cocoa
21/02/2025;card;35.76;Cappuccino
22/02/2025;card;35.76;Hot Chocolate
21/02/2025;card;25.96;Americano
21/02/2025;card;25.96;Americano
22/02/2025;card;21.06;Espresso
22/02/2025;card;30.86;Americano with Milk
23/02/2025;card;30.86;Americano with Milk
23/02/2025;card;30.86;Americano with Milk
23/02/2025;card;30.86;Americano with Milk
23/02/2025;card;35.76;Cappuccino
23/02/2025;card;35.76;Cocoa
21/02/2025;card;25.96;Americano
24/02/2025;card;30.86;Americano with Milk
24/02/2025;card;35.76;Latte
21/02/2025;card;25.96;Americano
24/02/2025;card;30.86;Americano with Milk
24/02/2025;card;30.86;Americano with Milk
24/02/2025;card;35.76;Cocoa
24/02/2025;card;35.76;Latte
24/02/2025;card;35.76;Cocoa
24/02/2025;card;30.86;Americano with Milk
24/02/2025;card;35.76;Cocoa
24/02/2025;card;35.76;Cappuccino
24/02/2025;card;35.76;Latte
21/02/2025;card;25.96;Americano
21/02/2025;card;25.96;Americano
24/02/2025;card;30.86;Americano with Milk
24/02/2025;card;30.86;Americano with Milk
24/02/2025;card;35.76;Latte
24/02/2025;card;30.86;Americano with Milk
24/02/2025;card;35.76;Hot Chocolate
24/02/2025;card;35.76;Latte
24/02/2025;card;35.76;Cocoa
24/02/2025;card;35.76;Cocoa
25/02/2025;card;30.86;Americano with Milk
22/02/2025;card;25.96;Americano
25/02/2025;card;30.86;Americano with Milk
25/02/2025;card;21.06;Espresso
22/02/2025;card;25.96;Americano
23/02/2025;card;25.96;Americano
25/02/2025;card;35.76;Cappuccino
25/02/2025;card;35.76;Cappuccino
23/02/2025;card;25.0;Americano
24/02/2025;card;25.96;Americano
25/02/2025;card;35.76;Cocoa
25/02/2025;card;35.76;Cappuccino
24/02/2025;card;25.96;Americano
26/02/2025;card;30.86;Americano with Milk
26/02/2025;card;30.86;Americano with Milk
26/02/2025;card;35.76;Hot Chocolate
26/02/2025;card;35.76;Cocoa
26/02/2025;card;35.76;Latte
24/02/2025;card;25.96;Americano
25/02/2025;card;25.96;Americano
26/02/2025;card;25.96;Cortado
26/02/2025;card;35.76;Hot Chocolate
25/02/2025;card;25.96;Americano
25/02/2025;card;25.96;Americano
26/02/2025;card;35.76;Latte
26/02/2025;card;35.76;Hot Chocolate
26/02/2025;card;35.76;Latte
26/02/2025;card;30.86;Americano with Milk
26/02/2025;card;35.76;Latte
26/02/2025;card;35.76;Cappuccino
27/02/2025;card;35.76;Cappuccino
27/02/2025;card;35.76;Cappuccino
27/02/2025;card;21.06;Espresso
27/02/2025;card;35.76;Cocoa
27/02/2025;card;35.76;Cocoa
27/02/2025;card;30.86;Americano with Milk
25/02/2025;card;25.96;Americano
27/02/2025;card;35.76;Latte
25/02/2025;card;25.96;Americano
26/02/2025;card;25.96;Americano
26/02/2025;card;25.96;Americano
26/02/2025;card;25.96;Americano
27/02/2025;card;35.76;Latte
27/02/2025;card;35.76;Latte
27/02/2025;card;35.76;Cappuccino
27/02/2025;card;35.76;Cocoa
27/02/2025;card;35.76;Cocoa
27/02/2025;card;35.76;Latte
27/02/2025;card;35.76;Cappuccino
28/02/2025;card;30.86;Americano with Milk
28/02/2025;card;30.86;Americano with Milk
28/02/2025;card;35.76;Cappuccino
28/02/2025;card;21.06;Espresso
28/02/2025;card;30.86;Americano with Milk
26/02/2025;card;25.96;Americano
26/02/2025;card;25.96;Americano
27/02/2025;card;25.96;Americano
28/02/2025;card;35.76;Latte
27/02/2025;card;25.96;Americano
28/02/2025;card;35.76;Cocoa
27/02/2025;card;25.96;Americano
28/02/2025;card;35.76;Latte
28/02/2025;card;30.86;Americano with Milk
27/02/2025;card;25.96;Americano
27/02/2025;card;25.96;Americano
28/02/2025;card;35.76;Latte
01/03/2025;card;35.76;Cappuccino
28/02/2025;card;25.96;Americano
28/02/2025;card;25.96;Americano
01/03/2025;card;35.76;Latte
28/02/2025;card;25.96;Americano
01/03/2025;card;30.86;Americano with Milk
01/03/2025;card;35.76;Cappuccino
28/02/2025;card;25.96;Americano
02/03/2025;card;35.76;Cocoa
02/03/2025;card;35.76;Latte
02/03/2025;card;30.86;Americano with Milk
02/03/2025;card;30.86;Americano with Milk
28/02/2025;card;25.96;Americano
28/02/2025;card;25.96;Americano
03/03/2025;card;35.76;Cappuccino
03/03/2025;card;35.76;Cocoa
03/03/2025;card;35.76;Latte
03/03/2025;card;35.76;Hot Chocolate
03/03/2025;card;35.76;Hot Chocolate
03/03/2025;card;35.76;Cappuccino
03/03/2025;card;35.76;Latte
28/02/2025;card;25.96;Americano
03/03/2025;card;35.76;Cocoa
03/03/2025;card;35.76;Latte
03/03/2025;card;35.76;Latte
03/03/2025;card;35.76;Cappuccino
03/03/2025;card;35.76;Cappuccino
01/03/2025;card;25.96;Americano
03/03/2025;card;30.86;Americano with Milk
01/03/2025;card;25.96;Americano
03/03/2025;card;35.76;Hot Chocolate
01/03/2025;card;25.96;Americano
03/03/2025;card;35.76;Hot Chocolate
03/03/2025;card;35.76;Hot Chocolate
03/03/2025;card;30.86;Americano with Milk
03/03/2025;card;35.76;Latte
04/03/2025;card;35.76;Cappuccino
01/03/2025;card;25.96;Americano
04/03/2025;card;30.86;Americano with Milk
02/03/2025;card;25.96;Americano
02/03/2025;card;25.96;Americano
03/03/2025;card;25.96;Americano
04/03/2025;card;30.86;Americano with Milk
03/03/2025;card;25.96;Americano
03/03/2025;card;25.96;Americano
03/03/2025;card;25.96;Americano
04/03/2025;card;25.96;Americano
04/03/2025;card;35.76;Cocoa
04/03/2025;card;25.96;Americano
04/03/2025;card;35.76;Cocoa
04/03/2025;card;35.76;Latte
04/03/2025;card;35.76;Latte
05/03/2025;card;30.86;Americano with Milk
04/03/2025;card;25.96;Americano
04/03/2025;card;25.96;Americano
04/03/2025;card;25.96;Americano
05/03/2025;card;35.76;Cappuccino
05/03/2025;card;30.86;Americano with Milk
05/03/2025;card;35.76;Cappuccino
05/03/2025;card;35.76;Cocoa
04/03/2025;card;25.96;Americano
04/03/2025;card;25.96;Americano
04/03/2025;card;25.96;Americano
05/03/2025;card;35.76;Latte
05/03/2025;card;35.76;Latte
05/03/2025;card;35.76;Hot Chocolate
05/03/2025;card;30.86;Americano with Milk
05/03/2025;card;21.06;Espresso
05/03/2025;card;35.76;Latte
05/03/2025;card;35.76;Cappuccino
05/03/2025;card;35.76;Cocoa
06/03/2025;card;35.76;Hot Chocolate
06/03/2025;card;21.06;Espresso
06/03/2025;card;30.86;Americano with Milk
04/03/2025;card;25.96;Americano
05/03/2025;card;25.96;Americano
05/03/2025;card;25.96;Americano
06/03/2025;card;35.76;Cappuccino
06/03/2025;card;35.76;Latte
06/03/2025;card;30.86;Americano with Milk
06/03/2025;card;35.76;Cocoa
06/03/2025;card;35.76;Cappuccino
06/03/2025;card;30.86;Americano with Milk
07/03/2025;card;35.76;Cappuccino
05/03/2025;card;25.96;Americano
05/03/2025;card;25.96;Americano
05/03/2025;card;25.96;Americano
07/03/2025;card;35.76;Hot Chocolate
07/03/2025;card;30.86;Americano with Milk
07/03/2025;card;30.86;Americano with Milk
07/03/2025;card;35.76;Cocoa
07/03/2025;card;35.76;Cocoa
07/03/2025;card;30.86;Americano with Milk
07/03/2025;card;35.76;Hot Chocolate
05/03/2025;card;25.96;Americano
07/03/2025;card;35.76;Cappuccino
07/03/2025;card;35.76;Latte
07/03/2025;card;35.76;Latte
07/03/2025;card;35.76;Latte
07/03/2025;card;35.76;Hot Chocolate
08/03/2025;card;30.86;Americano with Milk
08/03/2025;card;30.86;Americano with Milk
05/03/2025;cash;25.0;Americano
05/03/2025;card;25.0;Americano
06/03/2025;card;25.96;Americano
08/03/2025;card;30.86;Americano with Milk
06/03/2025;card;25.96;Americano
08/03/2025;card;35.76;Cappuccino
09/03/2025;card;21.06;Espresso
09/03/2025;card;30.86;Americano with Milk
09/03/2025;card;35.76;Cappuccino
06/03/2025;card;25.96;Americano
09/03/2025;card;35.76;Cappuccino
07/03/2025;card;25.96;Americano
09/03/2025;card;30.86;Americano with Milk
09/03/2025;card;35.76;Cocoa
07/03/2025;card;25.96;Americano
10/03/2025;card;35.76;Latte
10/03/2025;card;30.86;Americano with Milk
10/03/2025;card;35.76;Hot Chocolate
10/03/2025;card;35.76;Cocoa
10/03/2025;card;35.76;Hot Chocolate
07/03/2025;card;25.96;Americano
07/03/2025;card;25.96;Americano
10/03/2025;card;35.76;Hot Chocolate
10/03/2025;card;35.76;Latte
10/03/2025;card;35.76;Latte
10/03/2025;card;35.76;Cappuccino
10/03/2025;card;30.86;Americano with Milk
08/03/2025;card;25.96;Americano
10/03/2025;card;35.76;Latte
10/03/2025;card;35.76;Latte
10/03/2025;card;30.86;Americano with Milk
08/03/2025;card;25.96;Americano
11/03/2025;card;35.76;Cappuccino
11/03/2025;card;35.76;Latte
08/03/2025;card;25.96;Americano
08/03/2025;card;25.96;Americano
09/03/2025;card;25.96;Americano
11/03/2025;card;35.76;Hot Chocolate
11/03/2025;card;35.76;Cocoa
11/03/2025;card;35.76;Hot Chocolate
11/03/2025;card;35.76;Cappuccino
11/03/2025;card;30.86;Americano with Milk
11/03/2025;card;35.76;Latte
11/03/2025;card;35.76;Cocoa
12/03/2025;card;35.76;Cocoa
12/03/2025;card;30.86;Americano with Milk
12/03/2025;card;35.76;Cappuccino
09/03/2025;card;25.96;Americano
09/03/2025;card;25.0;Americano
09/03/2025;card;25.0;Americano
12/03/2025;card;35.76;Hot Chocolate
12/03/2025;card;35.76;Latte
12/03/2025;card;35.76;Latte
12/03/2025;card;35.76;Cappuccino
12/03/2025;card;35.76;Latte
12/03/2025;card;35.76;Latte
09/03/2025;cash;25.0;Americano
12/03/2025;card;35.76;Cocoa
09/03/2025;card;25.0;Americano
12/03/2025;card;35.76;Cappuccino
10/03/2025;card;25.96;Americano
13/03/2025;card;35.76;Cappuccino
13/03/2025;card;30.86;Americano with Milk
13/03/2025;card;30.86;Americano with Milk
13/03/2025;card;35.76;Latte
13/03/2025;card;21.06;Espresso
10/03/2025;card;25.96;Americano
13/03/2025;card;30.86;Americano with Milk
10/03/2025;card;25.96;Americano
13/03/2025;card;35.76;Latte
13/03/2025;card;30.86;Americano with Milk
10/03/2025;card;25.96;Americano
13/03/2025;card;35.76;Cappuccino
10/03/2025;cash;25.0;Americano
14/03/2025;card;30.86;Americano with Milk
11/03/2025;card;25.96;Americano
14/03/2025;card;35.76;Latte
14/03/2025;card;21.06;Espresso
11/03/2025;card;25.96;Americano
11/03/2025;card;25.96;Americano
14/03/2025;card;35.76;Latte
14/03/2025;card;35.76;Cappuccino
11/03/2025;card;25.96;Americano
14/03/2025;card;35.76;Latte
14/03/2025;card;35.76;Latte
14/03/2025;card;35.76;Latte
12/03/2025;card;25.96;Americano
14/03/2025;card;35.76;Cocoa
14/03/2025;card;35.76;Cocoa
14/03/2025;card;35.76;Cocoa
12/03/2025;card;25.96;Americano
12/03/2025;card;25.96;Americano
14/03/2025;card;35.76;Latte
14/03/2025;card;35.76;Latte
12/03/2025;card;25.96;Americano
12/03/2025;card;25.96;Americano
15/03/2025;card;30.86;Americano with Milk
15/03/2025;card;35.76;Cappuccino
12/03/2025;card;25.96;Americano
15/03/2025;card;35.76;Cappuccino
15/03/2025;card;30.86;Americano with Milk
15/03/2025;card;30.86;Americano with Milk
15/03/2025;card;35.76;Cappuccino
16/03/2025;card;35.76;Cappuccino
16/03/2025;card;30.86;Americano with Milk
16/03/2025;card;35.76;Latte
16/03/2025;card;35.76;Hot Chocolate
12/03/2025;card;25.0;Americano
13/03/2025;card;25.96;Americano
13/03/2025;card;25.96;Americano
13/03/2025;card;25.96;Americano
17/03/2025;card;30.86;Americano with Milk
14/03/2025;card;25.96;Americano
14/03/2025;card;25.96;Americano
17/03/2025;card;35.76;Cocoa
17/03/2025;card;35.76;Cocoa
17/03/2025;card;35.76;Latte
17/03/2025;card;35.76;Cappuccino
17/03/2025;card;35.76;Latte
17/03/2025;card;35.76;Latte
14/03/2025;card;25.96;Americano
18/03/2025;card;30.86;Americano with Milk
18/03/2025;card;35.76;Latte
18/03/2025;card;35.76;Latte
14/03/2025;card;25.96;Americano
18/03/2025;card;35.76;Hot Chocolate
18/03/2025;card;35.76;Hot Chocolate
18/03/2025;card;30.86;Americano with Milk
14/03/2025;card;25.96;Americano
18/03/2025;card;30.86;Americano with Milk
14/03/2025;card;25.96;Americano
18/03/2025;card;35.76;Latte
18/03/2025;card;21.06;Espresso
18/03/2025;card;35.76;Cocoa
18/03/2025;card;35.76;Cocoa
18/03/2025;card;35.76;Cocoa
18/03/2025;card;35.76;Cocoa
18/03/2025;card;35.76;Latte
14/03/2025;card;25.96;Americano
14/03/2025;card;25.96;Americano
19/03/2025;card;35.76;Cappuccino
14/03/2025;card;25.96;Americano
19/03/2025;card;35.76;Hot Chocolate
14/03/2025;card;25.96;Americano
15/03/2025;card;25.96;Americano
19/03/2025;card;35.76;Latte
19/03/2025;card;35.76;Latte
19/03/2025;card;35.76;Latte
16/03/2025;card;25.96;Americano
19/03/2025;card;35.76;Cappuccino
19/03/2025;card;35.76;Cappuccino
17/03/2025;card;25.96;Americano
17/03/2025;card;25.96;Americano
19/03/2025;card;35.76;Cocoa
19/03/2025;card;30.86;Americano with Milk
19/03/2025;card;30.86;Americano with Milk
19/03/2025;card;25.96;Cortado
19/03/2025;card;21.06;Espresso
19/03/2025;card;21.06;Espresso
20/03/2025;card;30.86;Americano with Milk
20/03/2025;card;30.86;Americano with Milk
20/03/2025;card;30.86;Americano with Milk
17/03/2025;card;25.96;Americano
17/03/2025;card;25.96;Americano
17/03/2025;card;25.96;Americano
17/03/2025;card;25.96;Americano
18/03/2025;card;25.96;Americano
20/03/2025;card;21.06;Espresso
20/03/2025;card;25.96;Cortado
20/03/2025;card;35.76;Cappuccino
20/03/2025;card;35.76;Cappuccino
18/03/2025;card;25.96;Americano
18/03/2025;card;25.96;Americano
20/03/2025;card;35.76;Cappuccino
19/03/2025;card;25.96;Americano
20/03/2025;card;35.76;Hot Chocolate
20/03/2025;card;35.76;Cocoa
20/03/2025;card;35.76;Cappuccino
20/03/2025;card;35.76;Latte
21/03/2025;card;30.86;Americano with Milk
21/03/2025;card;30.86;Americano with Milk
19/03/2025;card;25.96;Americano
19/03/2025;card;25.96;Americano
19/03/2025;card;25.96;Americano
21/03/2025;card;35.76;Cappuccino
19/03/2025;card;25.96;Americano
21/03/2025;card;35.76;Latte
19/03/2025;card;25.96;Americano
21/03/2025;card;35.76;Latte
21/03/2025;card;35.76;Cappuccino
21/03/2025;card;35.76;Cappuccino
19/03/2025;card;25.96;Americano
21/03/2025;card;35.76;Latte
21/03/2025;card;35.76;Cappuccino
21/03/2025;card;35.76;Hot Chocolate
21/03/2025;card;35.76;Latte
21/03/2025;card;35.76;Latte
21/03/2025;card;35.76;Latte
19/03/2025;card;25.96;Americano
22/03/2025;card;30.86;Americano with Milk
22/03/2025;card;30.86;Americano with Milk
22/03/2025;card;35.76;Hot Chocolate
22/03/2025;card;35.76;Cocoa
22/03/2025;card;30.86;Americano with Milk
20/03/2025;card;25.96;Americano
20/03/2025;card;25.96;Americano
22/03/2025;card;30.86;Americano with Milk
22/03/2025;card;21.06;Espresso
22/03/2025;card;35.76;Latte
22/03/2025;card;30.86;Americano with Milk
22/03/2025;card;30.86;Americano with Milk
23/03/2025;card;35.76;Latte
23/03/2025;card;35.76;Cappuccino
23/03/2025;card;35.76;Cocoa
23/03/2025;card;35.76;Cocoa
20/03/2025;card;25.96;Americano
23/03/2025;card;35.76;Latte
08/02/2025;cash;15.0;Tea
08/02/2025;cash;15.0;Tea
08/02/2025;card;20.0;Espresso
08/02/2025;card;30.0;Chocolate with coffee
08/02/2025;cash;27.0;Chocolate with milk
08/02/2025;card;33.0;Espresso
08/02/2025;cash;29.0;Coffee with Irish whiskey
08/02/2025;cash;27.0;Irish whiskey with milk
09/02/2025;card;28.0;Double Irish whiskey
09/02/2025;cash;30.0;Chocolate with coffee
09/02/2025;cash;27.0;Double espresso
09/02/2025;cash;25.0;Americano with Milk
09/02/2025;card;20.0;Espresso
09/02/2025;card;30.0;Cappuccino
09/02/2025;card;32.0;Double espresso with milk
09/02/2025;card;28.0;Double Irish whiskey
09/02/2025;card;28.0;Caramel with Irish whiskey
09/02/2025;card;33.0;Latte
09/02/2025;card;33.0;Latte
09/02/2025;card;25.0;Americano with Milk
09/02/2025;card;33.0;Latte
09/02/2025;card;15.0;Tea
09/02/2025;card;28.0;Caramel with Irish whiskey
09/02/2025;cash;29.0;Coffee with Irish whiskey
20/03/2025;card;25.96;Americano
20/03/2025;card;25.96;Americano
10/02/2025;cash;27.0;Chocolate with milk
11/02/2025;card;15.0;Tea
20/03/2025;card;25.96;Americano
12/02/2025;cash;27.0;Chocolate with milk
13/02/2025;card;33.0;Latte
13/02/2025;card;32.0;Double espresso with milk
13/02/2025;card;30.0;Cappuccino
13/02/2025;card;25.0;Americano with Milk
14/02/2025;card;20.0;Espresso
14/02/2025;cash;20.0;Espresso
14/02/2025;card;28.0;Double Irish whiskey
14/02/2025;cash;20.0;Espresso
14/02/2025;card;20.0;Espresso
